0.127140 	 0.366710
0.294687 	 0.925840
0.834254 	 0.337779
0.737999 	 0.513352
0.633992 	 0.308329
0.547014 	 0.433943
0.299722 	 0.616382
0.943510 	 0.573840
0.347331 	 0.326090
0.154210 	 0.229560
0.491104 	 0.880306
0.784051 	 0.715903
0.792901 	 0.800012
0.357250 	 0.340007
0.241249 	 0.802942
0.379589 	 0.190313
0.659139 	 0.480789
0.037935 	 0.680563
0.467391 	 0.370861
0.695791 	 0.905393
0.351878 	 0.401196
0.742637 	 0.783013
0.369823 	 0.279946
0.654378 	 0.366558
0.774102 	 0.268441
0.724570 	 0.830409
0.800653 	 0.610340
0.769402 	 0.779107
0.035035 	 0.675192
0.241188 	 0.452651
0.483901 	 0.711264
0.612354 	 0.020264
0.380139 	 0.297281
0.813105 	 0.191900
0.592669 	 0.331126
0.136784 	 0.626850
0.077090 	 0.547868
0.397351 	 0.350200
0.627796 	 0.966247
0.076846 	 0.424635
0.080050 	 0.538499
0.826075 	 0.663808
0.482437 	 0.231605
0.266854 	 0.119083
0.769890 	 0.450331
0.244484 	 0.653706
0.656148 	 0.643696
0.141148 	 0.434065
0.202826 	 0.443861
0.109409 	 0.354472
0.170904 	 0.736381
0.487503 	 0.916562
0.247108 	 0.352336
0.265999 	 0.221229
0.613819 	 0.119816
0.675192 	 0.915342
0.597003 	 0.483810
0.113285 	 0.598560
0.790674 	 0.463515
0.618854 	 0.367107
0.772240 	 0.229652
0.471236 	 0.508072
0.803735 	 0.125401
0.340861 	 0.356700
0.201697 	 0.150792
0.866298 	 0.486129
0.463973 	 0.109531
0.661397 	 0.362041
0.226264 	 0.130924
0.160161 	 0.337352
0.314005 	 0.540696
0.750816 	 0.821436
0.422956 	 0.543046
0.814478 	 0.387829
0.248787 	 0.283517
0.984863 	 0.563463
0.185339 	 0.488052
0.788629 	 0.520127
0.087619 	 0.508042
0.558641 	 0.126377
0.647053 	 0.481094
0.087313 	 0.554430
0.083682 	 0.312815
0.494339 	 0.645222
0.699728 	 0.735038
0.371868 	 0.714988
0.767083 	 0.082369
0.469619 	 0.638050
0.329600 	 0.899869
0.016541 	 0.455214
0.460067 	 0.921995
0.289712 	 0.876736
0.693167 	 0.067812
0.303446 	 0.523057
0.568682 	 0.366741
0.522721 	 0.839503
0.729850 	 0.452284
0.857967 	 0.161626
0.469069 	 0.049043
0.829218 	 0.347911
0.455885 	 0.914762
0.365062 	 0.507584
0.177282 	 0.643513
0.017548 	 0.481002
0.122501 	 0.236824
0.874538 	 0.227821
0.243110 	 0.848262
0.719749 	 0.608386
0.336222 	 0.914304
0.566668 	 0.935820
0.892148 	 0.204505
0.105533 	 0.240944
0.760186 	 0.603351
0.839625 	 0.428694
0.482192 	 0.216315
0.759453 	 0.105899
0.611652 	 0.900510
0.161626 	 0.797845
0.171606 	 0.349162
0.248054 	 0.718833
0.796899 	 0.522752
0.671499 	 0.126713
0.783288 	 0.211341
0.853572 	 0.262551
0.126316 	 0.757439
0.306101 	 0.183233
0.558184 	 0.887753
0.597705 	 0.381054
0.763512 	 0.502091
0.877956 	 0.727012
0.495651 	 0.005463
0.239235 	 0.116794
0.641438 	 0.413556
0.105655 	 0.364727
0.491867 	 0.427198
0.196936 	 0.212745
0.533525 	 0.936796
0.719626 	 0.625385
0.313700 	 0.940092
0.563494 	 0.838252
0.737571 	 0.315775
0.912107 	 0.232795
0.517808 	 0.227729
0.283883 	 0.812952
0.470962 	 0.946471
0.116245 	 0.483444
0.255409 	 0.308664
0.572283 	 0.419172
0.742088 	 0.352062
0.777734 	 0.258889
0.466170 	 0.615894
0.121647 	 0.764977
0.044313 	 0.462630
0.285806 	 0.540422
0.228462 	 0.435286
0.622669 	 0.275063
0.259713 	 0.223945
0.253151 	 0.194708
0.222602 	 0.703818
0.697775 	 0.506333
0.642872 	 0.675253
0.836146 	 0.686300
0.316568 	 0.845668
0.611377 	 0.916990
0.707022 	 0.171087
0.137394 	 0.213416
0.958922 	 0.697806
0.367016 	 0.765679
0.658834 	 0.287790
0.472701 	 0.382305
0.886868 	 0.733238
0.433851 	 0.153325
0.409284 	 0.262856
0.486343 	 0.424207
0.427595 	 0.366375
0.335215 	 0.754753
0.522446 	 0.669301
0.792444 	 0.491256
0.412183 	 0.430677
0.732658 	 0.711783
0.057985 	 0.279275
0.678304 	 0.613147
0.466109 	 0.736869
0.528886 	 0.560167
0.083621 	 0.643239
0.302896 	 0.126408
0.508011 	 0.636280
0.443709 	 0.911069
0.532548 	 0.328227
0.702933 	 0.232643
0.365184 	 0.252968
0.881405 	 0.177007
0.079012 	 0.511795
0.780755 	 0.820490
0.016511 	 0.417707
0.941099 	 0.605731
0.160863 	 0.588031
0.309671 	 0.792993
0.925138 	 0.701956
0.593585 	 0.527177
0.576250 	 0.353648
0.325236 	 0.766167
0.075014 	 0.657369
0.613269 	 0.760796
0.521805 	 0.004517
0.629627 	 0.922697
0.585070 	 0.311502
0.279336 	 0.180700
0.888546 	 0.382366
0.989929 	 0.577349
0.214118 	 0.240272
0.152928 	 0.154027
0.296426 	 0.843837
0.543016 	 0.126041
0.721335 	 0.243477
0.229286 	 0.686880
0.353771 	 0.879971
0.282785 	 0.944243
0.809290 	 0.565813
0.426710 	 0.832820
0.049440 	 0.431562
0.343089 	 0.725455
0.855831 	 0.247078
0.382000 	 0.583850
0.293222 	 0.688498
0.342631 	 0.209510
0.573656 	 0.728935
0.593829 	 0.285836
0.859828 	 0.618580
0.437300 	 0.947508
0.252571 	 0.360179
0.186285 	 0.578875
0.334941 	 0.126255
0.491165 	 0.927335
0.283547 	 0.948759
0.576403 	 0.933348
0.479568 	 0.721671
0.657277 	 0.452132
0.485794 	 0.618976
0.809900 	 0.682150
0.581469 	 0.282235
0.643330 	 0.690817
0.664632 	 0.890378
0.924619 	 0.493728
0.852321 	 0.834132
0.449873 	 0.217444
0.675069 	 0.706381
0.339885 	 0.702872
0.571886 	 0.498642
0.393933 	 0.350688
0.044130 	 0.297647
0.393292 	 0.611316
0.646474 	 0.857448
0.622517 	 0.591998
0.702628 	 0.584796
0.819575 	 0.664235
0.404706 	 0.095676
0.577898 	 0.088260
0.318461 	 0.947142
0.794458 	 0.479690
0.631855 	 0.831446
0.409131 	 0.609180
0.322459 	 0.404004
0.510239 	 0.593524
0.273873 	 0.533616
0.077883 	 0.296335
0.121830 	 0.598743
0.619861 	 0.765160
0.511612 	 0.800867
0.620014 	 0.783044
0.082797 	 0.673849
0.863857 	 0.301889
0.589160 	 0.022248
0.287881 	 0.190466
0.901364 	 0.772118
0.872066 	 0.768914
0.987609 	 0.605274
0.426679 	 0.952300
0.866512 	 0.769433
0.268044 	 0.217963
0.327097 	 0.733787
0.948302 	 0.512192
0.766625 	 0.467299
0.566668 	 0.384411
0.676107 	 0.822443
0.671346 	 0.297555
0.177709 	 0.604602
0.849696 	 0.456526
0.788049 	 0.756035
0.570086 	 0.979217
0.681906 	 0.831996
0.468398 	 0.436079
0.558123 	 0.356334
0.249519 	 0.864223
0.164190 	 0.251411
0.269967 	 0.148503
0.885708 	 0.529923
0.607593 	 0.110599
0.592090 	 0.079958
0.608081 	 0.182684
0.079165 	 0.737236
0.595050 	 0.402112
0.709952 	 0.487564
0.886837 	 0.486343
