0.443068 	 0.087649
0.134068 	 0.400266
0.081149 	 0.372417
0.325449 	 0.284722
0.277841 	 0.068743
0.335520 	 0.021638
0.124180 	 0.227042
0.699423 	 0.413388
0.895444 	 0.374950
0.510453 	 0.390927
0.233802 	 0.401883
0.667470 	 0.164998
0.127293 	 0.210425
0.396771 	 0.032563
0.064882 	 0.372005
0.594165 	 0.309488
0.362926 	 0.389447
0.570544 	 0.302774
0.405072 	 0.199927
0.414624 	 0.167608
0.291665 	 0.464690
0.267281 	 0.062502
0.963744 	 0.266869
0.100009 	 0.234153
0.153325 	 0.252968
0.452193 	 0.477050
0.140782 	 0.281869
0.665487 	 0.394498
0.010620 	 0.216956
0.805109 	 0.275689
0.884945 	 0.105670
0.617512 	 0.321436
0.135472 	 0.275307
0.328898 	 0.157598
0.798517 	 0.167409
0.447523 	 0.160802
0.364544 	 0.376675
0.528764 	 0.219871
0.303354 	 0.460204
0.079714 	 0.216803
0.725974 	 0.130848
0.425672 	 0.468154
0.043733 	 0.316538
0.141301 	 0.127094
0.948210 	 0.200064
0.597156 	 0.191900
0.508896 	 0.367229
0.586871 	 0.473907
0.094333 	 0.257469
0.527421 	 0.301172
0.735343 	 0.339259
0.443617 	 0.146046
0.225196 	 0.454802
0.146886 	 0.419218
0.228858 	 0.068224
0.254585 	 0.322306
0.601398 	 0.198309
0.784539 	 0.396771
0.267251 	 0.393445
0.576983 	 0.072863
0.164800 	 0.402066
0.678945 	 0.264595
0.495254 	 0.361965
0.125401 	 0.376751
0.586077 	 0.397473
0.717551 	 0.165731
0.418104 	 0.357112
0.633992 	 0.261040
0.200201 	 0.392254
0.737632 	 0.287194
0.229865 	 0.434492
0.322367 	 0.115177
0.060823 	 0.164708
0.473556 	 0.000763
0.606220 	 0.258309
0.240608 	 0.158895
0.116184 	 0.157903
0.672140 	 0.043352
0.844935 	 0.353313
0.786248 	 0.416044
0.504135 	 0.284310
0.457045 	 0.486267
0.409528 	 0.258354
0.334452 	 0.390698
0.286416 	 0.047288
0.617969 	 0.475875
0.495956 	 0.477294
0.620777 	 0.024155
0.330607 	 0.379513
0.237342 	 0.121845
0.476760 	 0.421567
0.705374 	 0.407132
0.162053 	 0.155828
0.134709 	 0.398389
0.340190 	 0.470199
0.292032 	 0.362224
0.650441 	 0.250511
0.668600 	 0.346507
0.483169 	 0.344020
0.465743 	 0.246590
0.042970 	 0.261132
0.123508 	 0.213370
0.569231 	 0.165990
0.238868 	 0.158544
0.033082 	 0.245796
0.420942 	 0.422391
0.012055 	 0.204443
0.589892 	 0.062578
0.205908 	 0.319910
0.602283 	 0.272469
0.551988 	 0.059832
0.802759 	 0.220145
0.431745 	 0.176061
0.585803 	 0.181433
0.710257 	 0.396908
0.181127 	 0.279946
0.937712 	 0.176611
0.685965 	 0.385723
0.298593 	 0.381176
0.547563 	 0.113300
0.345531 	 0.210715
0.662038 	 0.316630
0.302042 	 0.054170
0.779199 	 0.056764
0.944884 	 0.202521
0.741173 	 0.340968
0.214850 	 0.221290
0.501663 	 0.166478
0.604053 	 0.414655
0.537461 	 0.131428
0.234657 	 0.271187
0.816828 	 0.234306
0.384289 	 0.317469
0.557237 	 0.132664
0.723472 	 0.039888
0.903195 	 0.356639
0.421247 	 0.182196
0.388043 	 0.047639
0.126652 	 0.304941
0.818598 	 0.273476
0.809442 	 0.322764
0.867824 	 0.352962
0.086367 	 0.265801
0.570208 	 0.096149
0.566698 	 0.224448
0.394421 	 0.414838
0.575640 	 0.034944
0.289956 	 0.380459
0.735496 	 0.403592
0.632740 	 0.226859
0.339396 	 0.205710
0.183325 	 0.438841
0.342112 	 0.036760
0.703818 	 0.121632
0.288827 	 0.244804
0.693869 	 0.268914
0.506394 	 0.493683
0.219947 	 0.244697
0.370403 	 0.216742
0.422254 	 0.147282
0.544084 	 0.274560
0.714377 	 0.427412
0.493179 	 0.497024
0.379254 	 0.431242
0.634144 	 0.283334
0.791589 	 0.126972
0.341716 	 0.247612
0.760338 	 0.179983
0.747703 	 0.407193
0.476730 	 0.166768
0.438093 	 0.490005
0.646474 	 0.346873
0.141942 	 0.168630
0.701315 	 0.274941
0.310373 	 0.112400
0.756035 	 0.124104
0.244148 	 0.244346
0.608203 	 0.269692
0.829340 	 0.175573
0.184301 	 0.133930
0.431715 	 0.352977
0.058107 	 0.280236
0.626484 	 0.230354
0.106815 	 0.242576
0.610492 	 0.161107
0.817927 	 0.127964
0.213050 	 0.444487
0.636799 	 0.157155
0.276040 	 0.317972
0.636921 	 0.222175
0.293313 	 0.288461
0.826960 	 0.430830
0.640950 	 0.219810
0.773980 	 0.329676
0.599017 	 0.354457
0.742637 	 0.410138
0.302774 	 0.046342
0.592120 	 0.396313
0.676473 	 0.162114
0.716941 	 0.164495
0.227302 	 0.257042
0.653371 	 0.451125
0.658986 	 0.434126
0.332713 	 0.285119
0.741783 	 0.372188
0.674001 	 0.346217
0.600360 	 0.251991
0.859554 	 0.123661
